id,lclas,mlsfc,id_poi,poi_nm,branch_nm,sub_nm,mcate_cd,mcate_nm,pnu,sido_nm,sgg_nm,bemd_nm,ri_nm,beonji,badm_cd,hadm_cd,rd_cd,rd_nm,bld_num,x,y,grid_cd,lst_updt_dt,data_orgn,FILE_NAME,base_ymd
KCLANPO25N000021368,장소,관광지,20109806,국제드림여행사,,,60403,항공사/여행사,1114010200100969984,서울특별시,중구,다동,,97,1114010200,1114055000,111404103255,을지로3길,34,126.981542,37.5676057,다사542521,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021369,장소,관광지,20109807,코리아리더스트래블,,,60403,항공사/여행사,1144012500102259968,서울특별시,마포구,성산동,,226-7,1144012500,1144072000,114403113011,성미산로,92,126.9177846,37.5609985,다사485514,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021370,장소,관광지,20109816,여행가족,,,60403,항공사/여행사,1138010600100150144,서울특별시,은평구,대조동,,15-91,1138010600,1138057000,113804133307,통일로65길,11,126.9297005,37.6089317,다사496567,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021371,장소,관광지,20109817,세방여행,,,60403,항공사/여행사,1117010400100070016,서울특별시,용산구,갈월동,,7-50,1117010400,1117053000,111704106462,한강대로98길,3,126.9721129,37.5484436,다사533500,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021372,장소,관광지,20109819,함투어앤트레이딩,,,60403,항공사/여행사,1144012500102259968,서울특별시,마포구,성산동,,226-7,1144012500,1144072000,114403113011,성미산로,92,126.9177846,37.5609985,다사485514,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021373,장소,관광지,20109820,뉴베스트투어,,,60403,항공사/여행사,1144012100101650048,서울특별시,마포구,동교동,,165-1,1144012100,1144066000,114403113014,양화로,166,126.9241666,37.5567435,다사491509,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021374,장소,관광지,20109826,에스에스여행사,,,60403,항공사/여행사,1138010900100340096,서울특별시,은평구,신사동,,34-48,1138010900,1138063100,113803005056,증산로,439,126.9144649,37.5954062,다사483552,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021375,장소,관광지,20109844,에이티씨정다운여행사,,,60403,항공사/여행사,1138010600101960064,서울특별시,은평구,대조동,,196-25,1138010600,1138057000,113804133157,연서로26길,11,126.9208713,37.6168541,다사488576,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021376,장소,관광지,20109846,대성투어,,,60403,항공사/여행사,1138010300102899968,서울특별시,은평구,불광동,,290-20,1138010300,1138052000,113803000008,통일로,814,126.9239715,37.6165415,다사491576,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021377,장소,관광지,20109848,엘앤드씨인터내셔날,,,60403,항공사/여행사,1138010400104610048,서울특별시,은평구,갈현동,,461-12,1138010400,1138055200,113804133154,연서로23길,8-6,126.9175719,37.6159078,다사485575,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021378,장소,관광지,20109851,블루코투어,,,60403,항공사/여행사,1171010500102759936,서울특별시,송파구,석촌동,,276-2,1171010500,1171060000,117103123001,가락로,102,127.1073928,37.5008984,다사652446,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021379,장소,관광지,20109853,투어하이,,,60403,항공사/여행사,1111012000101629952,서울특별시,종로구,신문로1가,,163,1111012000,1111053000,111103005004,새문안로,92,126.9749079,37.5696996,다사536523,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021380,장소,관광지,20109863,석민홀딩스,,,60403,항공사/여행사,1171010600101009920,서울특별시,송파구,삼전동,,101-1,1171010600,1171061000,117103123006,백제고분로,235,127.0928716,37.5032313,다사640449,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021381,장소,관광지,20109894,한국페닉스여행사,,,60403,항공사/여행사,1114010800100400000,서울특별시,중구,수하동,,40-2,1114010800,1114055000,111404103012,남대문로10길,28,126.9842367,37.5674408,다사544521,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021382,장소,관광지,20109929,베테랑메쎄,,,60403,항공사/여행사,1165010600100150016,서울특별시,서초구,잠원동,,15-9,1165010600,1165054000,116503121002,나루터로,61,127.016726,37.515408,다사572463,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021383,장소,관광지,20109937,핫써니,,,60403,항공사/여행사,1144010700100339968,서울특별시,마포구,마포동,,34-1,1144010700,1144059000,114402113001,마포대로,19,126.944321,37.5390311,다사509490,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021384,장소,관광지,20109950,라임인트로,,,60403,항공사/여행사,1141011100100349952,서울특별시,서대문구,홍제동,,35-5,1141011100,1141065500,114103000008,통일로,350,126.9509939,37.5816545,다사515537,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021385,장소,관광지,20109952,서천양행,,,60403,항공사/여행사,1168010700105240064,서울특별시,강남구,신사동,,524-13,1168010700,1168051000,116804166026,강남대로162길,45,127.0219841,37.5211439,다사577469,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021386,장소,관광지,20109963,이월드투어,,,60403,항공사/여행사,1114015500100050048,서울특별시,중구,을지로3가,,5-6,1114015500,1114060500,111403101006,을지로,109,126.9901061,37.5664707,다사549520,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021387,장소,관광지,20109966,코리아하트,,,60403,항공사/여행사,1165010100109380096,서울특별시,서초구,방배동,,938-7,1165010100,1165060000,116502121002,서초대로,88,126.9921813,37.4868521,다사551431,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021388,장소,관광지,20109971,우노여행사,,,60403,항공사/여행사,1168010800102030080,서울특별시,강남구,논현동,,203-1,1168010800,1168052100,116803122004,봉은사로,129,127.0283134,37.5059164,다사583452,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021389,장소,관광지,20109976,중국항신한국,,,60403,항공사/여행사,1111012300101490048,서울특별시,종로구,서린동,,149,1111012300,1111061500,111103100021,청계천로,11,126.9788679,37.5694838,다사539523,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021390,장소,관광지,20109988,대성투어,,,60403,항공사/여행사,4113511100101709824,경기도,성남시분당구,금곡동,,171,4113511100,4113566200,411354340260,성남대로171번길,9,127.1075391,37.3511454,다사652280,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021391,장소,관광지,20110009,투어25,,,60403,항공사/여행사,1165010800114850048,서울특별시,서초구,서초동,,1485-1,1165010800,1165053000,116504163640,효령로46길,5,127.0090762,37.4833309,다사565427,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021392,장소,관광지,20110021,아이쿠스,,,60403,항공사/여행사,1168010100106190080,서울특별시,강남구,역삼동,,619-4,1168010100,1168064000,116804166003,강남대로102길,14,127.0270043,37.5019039,다사581448,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021393,장소,관광지,20110022,케이시스코,,,60403,항공사/여행사,1147010100110200064,서울특별시,양천구,신정동,,1020-27,1147010100,1147062000,114704142252,신월로38길,14,126.8611284,37.5207219,다사435470,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021394,장소,관광지,20110030,천지항공여행사,,,60403,항공사/여행사,1168010100107079936,서울특별시,강남구,역삼동,,708-29,1168010100,1168065000,116804166496,선릉로87길,10,127.0486694,37.5032509,다사601449,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021395,장소,관광지,20110037,세움교육,,,60403,항공사/여행사,1117012400102119936,서울특별시,용산구,한강로1가,,212,1117012400,1117062500,111704106445,한강대로62다길,16,126.9740875,37.5329552,다사535483,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021396,장소,관광지,20110052,하나투어,,,60403,항공사/여행사,1138010700100899968,서울특별시,은평구,응암동,,90-1,1138010700,1138058000,113803111007,은평로,111,126.920194,37.6003915,다사488558,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021397,장소,관광지,20110055,마야투어,,,60403,항공사/여행사,1117012800100160000,서울특별시,용산구,한강로3가,,16-49,1117012800,1117062500,111703101023,청파로,40,126.9560445,37.5318032,다사519481,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021398,장소,관광지,20110056,오벨리스크투어,,,60403,항공사/여행사,1111012000100240000,서울특별시,종로구,신문로1가,,24,1111012000,1111053000,111103005004,새문안로,91,126.974761,37.5704876,다사536524,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021399,장소,관광지,20110060,우리세이,,,60403,항공사/여행사,1162010200114109952,서울특별시,관악구,신림동,,1411-10,1162010200,1162064500,116204160232,남부순환로190길,6,126.9340008,37.4843413,다사499429,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021400,장소,관광지,20110062,코난인터내셔날,,,60403,항공사/여행사,1114010300100760064,서울특별시,중구,정동,,76-3,1114016700,1114052000,111404103195,세종대로21길,49,126.9756091,37.5687547,다사536522,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021401,장소,관광지,20110065,에스마케팅커뮤니케이션즈,,,60403,항공사/여행사,1111012000101629952,서울특별시,종로구,신문로1가,,163,1111012000,1111053000,111103005004,새문안로,92,126.9749079,37.5696996,다사536523,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021402,장소,관광지,20110069,일성여행사,,,60403,항공사/여행사,1114010300100760064,서울특별시,중구,정동,,76-3,1114016700,1114052000,111404103195,세종대로21길,49,126.9756091,37.5687547,다사536522,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021403,장소,관광지,20110070,유니스타,,,60403,항공사/여행사,1117012800100400384,서울특별시,용산구,한강로3가,,40-423,1117012800,1117062500,111704106412,한강대로15길,30,126.963036,37.5264637,다사525475,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021404,장소,관광지,20110071,에이에스케이마케팅,,,60403,항공사/여행사,1111013600101939968,서울특별시,종로구,인사동,,194-4,1111013600,1111061500,111104100254,인사동5길,25,126.9853924,37.5720974,다사545526,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021405,장소,관광지,20110072,블루오션여행사,,,60403,항공사/여행사,1144011100100659968,서울특별시,마포구,신수동,,66-10,1144011100,1144063000,114403113010,서강로,102,126.9333354,37.5520933,다사499504,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021406,장소,관광지,20110074,한투어,,,60403,항공사/여행사,1144010200102560000,서울특별시,마포구,공덕동,,256-13,1144010200,1144056500,114403101016,만리재로,15,126.9527677,37.5445849,다사516496,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021407,장소,관광지,20110075,와우코리아관광,,,60403,항공사/여행사,1117012800100160000,서울특별시,용산구,한강로3가,,16-49,1117012800,1117062500,111703101023,청파로,40,126.9560445,37.5318032,다사519481,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021408,장소,관광지,20110076,지오탑투어,,,60403,항공사/여행사,1138010400103939968,서울특별시,은평구,갈현동,,394-10,1138010400,1138055100,113804133327,통일로85길,5,126.9190943,37.6220464,다사487582,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021409,장소,관광지,20110082,세계항공여행사,,,60403,항공사/여행사,1144010200104630016,서울특별시,마포구,공덕동,,463,1144010200,1144055500,114402113001,마포대로,173,126.9544556,37.5499015,다사518502,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021410,장소,관광지,20110083,휘데스트레블,,,60403,항공사/여행사,1114011700100450048,서울특별시,중구,남대문로4가,,45,1114011700,1114052000,111402005001,세종대로,39,126.9737753,37.5607137,다사535513,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021411,장소,관광지,20110084,파랑새투어,,,60403,항공사/여행사,1114010100100009984,서울특별시,중구,무교동,,1,1114010100,1114055000,111403005002,무교로,32,126.9795616,37.568766,다사540522,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021412,장소,관광지,20110092,명진항공,,,60403,항공사/여행사,1162010100108750080,서울특별시,관악구,봉천동,,875-1,1162010100,1162059500,116202000003,남부순환로,1802,126.9502849,37.4811701,다사513425,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021413,장소,관광지,20110100,산바다그리고여행,,,60403,항공사/여행사,1117012800100160128,서울특별시,용산구,한강로3가,,16-91,1117012800,1117062500,111703102008,이촌로,5,126.9550437,37.5311191,다사518481,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021414,장소,관광지,20110101,엔터월드여행사,,,60403,항공사/여행사,1162010100116880128,서울특별시,관악구,봉천동,,1688-128,1162010100,1162057500,116202000003,남부순환로,1949,126.965598,37.4765414,다사527420,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021415,장소,관광지,20110102,씨티항공여행사,,,60403,항공사/여행사,1114011300100930048,서울특별시,중구,북창동,,93-33,1114011300,1114052000,111404103014,남대문로5길,29,126.978915,37.5626667,다사539516,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021416,장소,관광지,20110106,에스드림투어,,,60403,항공사/여행사,1147010300100230016,서울특별시,양천구,신월동,,23-14,1147010300,1147060000,114703005069,화곡로,105,126.8336005,37.5400682,다사411491,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021417,장소,관광지,20110110,인테크여행사,,,60403,항공사/여행사,1162010200105629952,서울특별시,관악구,신림동,,563-14,1162010200,1162072500,116204160706,조원중앙로2길,51,126.9076808,37.4813435,다사476426,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021418,장소,관광지,20110111,골프비즈코리아,,,60403,항공사/여행사,1156012800102070016,서울특별시,영등포구,양평동4가,,207,1156012800,1156062000,115604154456,선유로53길,34-9,126.8951911,37.5387963,다사465490,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021419,장소,관광지,20110118,오제이항공,,,60403,항공사/여행사,1165010100110020096,서울특별시,서초구,방배동,,1002-3,1165010100,1165053000,116503121008,명달로,47,127.0047448,37.4815653,다사562425,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021420,장소,관광지,20110149,다문화여행사,,,60403,항공사/여행사,1153010200108049920,서울특별시,구로구,구로동,,805-22,1153010200,1153055000,115303005070,구로동로,70,126.8861847,37.4851512,다사457430,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021421,장소,관광지,20110178,우리여행사,,,60403,항공사/여행사,1154510200109700096,서울특별시,금천구,독산동,,970-27,1154510200,1154563000,115454151277,시흥대로148길,37-12,126.9009936,37.475585,다사470419,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021422,장소,관광지,20110181,우리투어,,,60403,항공사/여행사,1153010200101700096,서울특별시,구로구,구로동,,170-1,1153010200,1153054000,115304148309,도림로20길,18,126.8924092,37.4889772,다사462434,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000021423,장소,관광지,20110185,홍캠프,,,60403,항공사/여행사,1114010200100099968,서울특별시,중구,다동,,10,1114010200,1114055000,111403100021,청계천로,40,126.9816273,37.5685286,다사542522,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
